Order ID,Amount,Profit,Quantity,Category,Sub-Category
B-28333,2687.56,324.53,1,Electronics,Phones
B-27395,909.31,111.87,7,Clothing,Kurti
B-34871,3178.03,393.33,9,Furniture,Bookcases
B-30267,2720.6,139.87,2,Clothing,Kurti
B-33072,3665.04,266.76,10,Electronics,Accessories
B-34958,1594.81,-410.68,5,Electronics,Phones
B-26521,1621.08,-284.5,4,Electronics,Accessories
B-31404,2772.75,590.14,7,Clothing,Hankerchief
B-28009,156.13,1.85,9,Clothing,Shirt
B-32348,1397.08,34.41,4,Furniture,Bookcases
B-35376,1204.87,-158.12,4,Clothing,Skirt
B-28557,1313.34,164.8,2,Furniture,Furnishings
B-28448,3317.46,-291.23,3,Clothing,Trousers
B-28462,2586.61,415.85,8,Clothing,Leggings
B-31036,2553.21,-580.18,10,Clothing,T-Shirt
B-33416,859.25,110.3,8,Electronics,Printers
B-29766,1991.02,96.64,4,Clothing,T-Shirt
B-32548,2913.48,-830.7,7,Clothing,Shirt
B-26268,3525.62,-933.75,3,Furniture,Tables
B-26685,510.04,199.72,7,Clothing,Leggings
B-31058,2481.24,170.12,6,Electronics,Accessories
B-35201,781.27,40.08,7,Electronics,Electronic Games
B-27806,2291.76,170.94,10,Furniture,Bookcases
B-33830,4419.88,1361.07,6,Electronics,Phones
B-33633,1739.92,374.7,3,Furniture,Tables
B-30679,4669.26,393.57,4,Furniture,Tables
B-29030,3059.63,1119.01,3,Electronics,Phones
B-27594,4987.46,1064.82,6,Furniture,Tables
B-26236,3555.1,788.74,8,Electronics,Electronic Games
B-34515,3313.43,-592.95,4,Furniture,Chairs
B-28877,2656.66,-777.64,8,Electronics,Printers
B-28039,1932.96,-237.11,3,Electronics,Phones
B-28788,3122.76,122.51,4,Furniture,Furnishings
B-28439,2353.0,454.28,4,Electronics,Phones
B-31362,480.08,10.46,7,Clothing,Saree
B-30771,3567.15,1376.12,5,Electronics,Electronic Games
B-34933,3430.84,650.84,8,Clothing,Kurti
B-31964,3062.36,-146.32,2,Clothing,Hankerchief
B-28734,1312.36,-363.8,9,Electronics,Electronic Games
B-26475,1037.8,-252.92,7,Electronics,Phones
B-34279,2700.01,603.81,3,Furniture,Furnishings
B-26910,2041.08,539.77,10,Clothing,Saree
B-32539,3700.79,130.88,6,Clothing,Saree
B-28546,3053.83,-231.22,7,Clothing,Kurti
B-34607,4236.16,-215.13,1,Electronics,Phones
B-26034,2153.89,762.76,1,Furniture,Bookcases
B-27339,3702.46,296.87,2,Electronics,Printers
B-29417,1342.8,-300.8,9,Furniture,Tables
B-26743,1034.48,-296.29,9,Electronics,Phones
B-34517,2961.66,636.81,9,Clothing,Stole
B-30335,2348.01,519.12,3,Electronics,Printers
B-25899,3150.86,-77.76,2,Furniture,Chairs
B-31250,462.15,-125.23,2,Clothing,Hankerchief
B-25643,4291.97,320.08,7,Clothing,T-Shirt
B-29907,1627.35,-153.32,7,Clothing,Trousers
B-31241,4332.42,-646.49,4,Clothing,Leggings
B-27852,3286.36,-825.22,2,Clothing,T-Shirt
B-35470,540.49,13.69,2,Furniture,Furnishings
B-30212,4703.11,1524.15,2,Electronics,Accessories
B-30842,2101.57,452.95,7,Clothing,Trousers
B-25686,3427.65,-148.84,10,Furniture,Chairs
B-29370,4880.43,-534.04,2,Clothing,Stole
B-32644,2212.06,-610.59,3,Electronics,Phones
B-26512,4316.45,959.45,7,Clothing,Skirt
B-33646,136.92,-17.93,8,Clothing,Kurti
B-27544,2520.88,234.59,8,Clothing,Shirt
B-25846,3355.75,-856.12,10,Electronics,Electronic Games
B-30485,1922.87,145.41,8,Clothing,Shirt
B-34054,1839.78,278.65,5,Electronics,Phones
B-28836,891.61,-175.59,1,Clothing,Trousers
B-27206,3454.05,964.03,7,Furniture,Bookcases
B-29960,4272.96,-1022.21,7,Electronics,Electronic Games
B-32706,477.17,159.29,7,Furniture,Tables
B-25678,4129.55,-1061.39,8,Electronics,Electronic Games
B-32616,1242.77,477.27,10,Furniture,Tables
B-27788,3672.62,1161.64,2,Furniture,Bookcases
B-35030,3438.19,243.82,8,Clothing,Kurti
B-30437,4244.57,352.18,1,Clothing,T-Shirt
B-27276,1684.55,-348.79,8,Electronics,Printers
B-34892,4260.91,700.6,4,Electronics,Printers
B-33496,2783.69,210.14,10,Electronics,Electronic Games
B-31832,120.49,14.02,4,Furniture,Bookcases
B-30916,2691.58,-428.62,5,Clothing,Kurti
B-29144,4226.32,1107.31,2,Furniture,Bookcases
B-29527,1897.41,-409.44,4,Furniture,Bookcases
B-30248,1155.35,441.2,10,Electronics,Printers
B-31136,2707.2,-428.49,4,Electronics,Accessories
B-32604,4107.48,-812.14,5,Clothing,Stole
B-30492,4447.76,347.47,5,Furniture,Bookcases
B-26376,439.31,120.47,3,Clothing,Skirt
B-27322,3968.5,-297.78,8,Electronics,Phones
B-30547,2380.72,-644.79,8,Clothing,Saree
B-34122,1658.45,290.21,6,Clothing,T-Shirt
B-32504,4921.2,452.08,8,Furniture,Bookcases
B-26742,237.94,-41.89,10,Furniture,Tables
B-27984,3842.0,290.29,2,Furniture,Chairs
B-32362,1599.43,156.78,9,Clothing,Stole
B-30535,4103.52,-712.55,2,Furniture,Chairs
B-35189,3314.9,-177.64,8,Furniture,Tables
B-28138,24.53,-4.95,2,Furniture,Tables
B-35007,798.52,-57.53,7,Clothing,Trousers
B-31192,2208.92,555.06,3,Electronics,Electronic Games
B-32505,4160.69,373.8,3,Furniture,Bookcases
B-33859,2272.78,-674.27,2,Clothing,Kurti
B-34501,373.03,8.86,6,Electronics,Electronic Games
B-33396,4181.5,-566.61,6,Electronics,Printers
B-35259,2509.43,-155.2,9,Electronics,Phones
B-34836,4301.21,435.14,8,Electronics,Electronic Games
B-35313,2491.03,792.17,4,Furniture,Bookcases
B-25735,4395.75,436.47,10,Electronics,Phones
B-32166,3361.02,36.97,2,Electronics,Electronic Games
B-26234,1970.7,-531.78,2,Clothing,Skirt
B-27807,4491.9,751.29,5,Electronics,Printers
B-31901,4333.83,1525.75,4,Electronics,Printers
B-34238,3630.32,-517.23,3,Clothing,Kurti
B-32849,3182.97,886.31,2,Electronics,Phones
B-27197,3048.78,-124.07,5,Clothing,Kurti
B-34227,2715.36,880.74,8,Clothing,Shirt
B-27601,2874.22,133.95,4,Clothing,Kurti
B-34001,3668.38,-711.71,3,Electronics,Printers
B-35483,244.47,-12.04,5,Clothing,Stole
B-30199,1282.14,-300.05,1,Electronics,Accessories
B-29274,2490.12,835.44,1,Clothing,T-Shirt
B-35065,3493.49,-954.95,4,Clothing,Stole
B-33824,1952.83,-60.7,9,Clothing,Stole
B-29453,447.08,125.19,7,Clothing,T-Shirt
B-33131,53.77,14.86,10,Furniture,Bookcases
B-33737,4110.03,371.23,10,Clothing,Shirt
B-32991,4757.98,-136.36,5,Clothing,Trousers
B-29458,2500.32,976.76,3,Furniture,Furnishings
B-30137,3886.62,1271.83,6,Electronics,Printers
B-34678,2094.96,387.2,1,Furniture,Furnishings
B-30384,3238.56,-753.9,10,Electronics,Phones
B-34539,2414.81,782.4,5,Electronics,Accessories
B-33905,2321.93,413.51,3,Clothing,Hankerchief
B-27564,1028.46,-40.33,5,Clothing,Hankerchief
B-33256,3473.15,762.82,8,Electronics,Electronic Games
B-29843,2489.97,404.51,5,Clothing,Leggings
B-35310,33.94,-4.94,6,Clothing,Hankerchief
B-33899,235.79,38.14,9,Furniture,Bookcases
B-35541,1756.35,278.1,8,Electronics,Accessories
B-26627,4283.96,-517.56,9,Clothing,Saree
B-32108,2928.4,729.16,6,Furniture,Bookcases
B-27908,4209.05,1195.88,2,Electronics,Accessories
B-27364,1787.29,713.34,5,Electronics,Electronic Games
B-31299,2111.99,314.96,7,Electronics,Accessories
B-33549,123.77,37.61,2,Clothing,Kurti
B-28210,3244.79,-529.42,10,Clothing,Leggings
B-32633,1447.12,397.84,9,Furniture,Chairs
B-25604,3873.42,373.58,4,Electronics,Electronic Games
B-33175,3145.59,1190.24,7,Electronics,Accessories
B-34372,3647.6,-526.53,6,Furniture,Furnishings
B-29965,1642.79,119.09,5,Electronics,Accessories
B-28688,3369.53,139.91,6,Electronics,Printers
B-34183,1238.25,-3.27,3,Electronics,Accessories
B-31765,3433.22,568.32,2,Electronics,Electronic Games
B-31663,3535.91,648.96,1,Furniture,Tables
B-28204,4797.76,899.86,10,Electronics,Phones
B-34724,370.54,-110.04,6,Clothing,Trousers
B-27374,4072.13,-981.51,8,Furniture,Furnishings
B-31462,2847.61,-184.41,4,Furniture,Bookcases
B-30018,1509.88,108.84,8,Clothing,Trousers
B-32334,222.76,17.75,9,Electronics,Phones
B-32928,3810.61,-248.52,5,Furniture,Bookcases
B-32761,2272.35,521.22,4,Furniture,Chairs
B-33897,1928.34,677.79,9,Electronics,Electronic Games
B-28711,3665.38,1224.82,2,Furniture,Chairs
B-30070,794.82,203.39,6,Furniture,Tables
B-29920,3619.79,-310.96,6,Furniture,Tables
B-27682,1308.11,193.68,9,Clothing,Trousers
B-26091,3360.76,1185.8,4,Electronics,Phones
B-28992,4663.82,-634.64,5,Electronics,Accessories
B-31992,4309.17,669.65,10,Electronics,Electronic Games
B-29146,909.97,131.32,8,Furniture,Bookcases
B-34792,2873.56,-42.18,10,Furniture,Tables
B-28299,2591.58,-664.11,2,Clothing,Skirt
B-35432,3590.58,-758.05,8,Electronics,Phones
B-32219,1648.65,195.84,4,Electronics,Printers
B-30653,3634.57,-279.27,8,Clothing,Saree
B-28967,1740.15,-478.9,1,Clothing,Hankerchief
B-33080,96.45,-12.8,5,Clothing,Shirt
B-26252,3461.23,1362.98,6,Electronics,Accessories
B-35579,2269.15,328.19,7,Clothing,Stole
B-34753,2662.95,-464.07,1,Clothing,Stole
B-32230,3941.39,1479.93,4,Furniture,Furnishings
B-29782,4553.83,1149.86,2,Furniture,Tables
B-34301,4020.7,-967.4,9,Electronics,Phones
B-29063,2819.95,-7.33,10,Clothing,Stole
B-30724,4419.18,-64.35,5,Clothing,Kurti
B-35447,1015.52,-151.19,4,Clothing,Saree
B-28915,567.06,-94.85,3,Furniture,Chairs
B-35097,4250.57,45.93,9,Electronics,Printers
B-31456,112.87,18.01,4,Furniture,Furnishings
B-35465,4226.08,-1214.39,8,Electronics,Accessories
B-34255,4866.51,-362.86,10,Electronics,Printers
B-32938,4313.98,1618.08,9,Electronics,Accessories
B-28597,1662.95,58.09,7,Electronics,Accessories
B-30511,2805.05,-584.66,9,Clothing,Hankerchief
B-30712,4285.03,-236.94,7,Electronics,Phones
B-28963,3981.89,1499.05,9,Clothing,Shirt
B-28341,1889.87,-477.42,7,Clothing,Kurti
B-31128,3115.39,567.4,3,Furniture,Chairs
B-26139,4435.43,-523.68,6,Electronics,Accessories
B-35128,4558.44,-515.12,6,Clothing,Leggings
B-26890,3772.07,-766.24,1,Electronics,Printers
B-30934,3484.96,-140.67,1,Electronics,Printers
B-31824,2483.43,-476.88,6,Electronics,Printers
B-27282,2641.78,-260.08,1,Furniture,Tables
B-34070,2234.61,406.39,2,Clothing,Stole
B-26338,1701.42,-179.52,10,Furniture,Chairs
B-35139,3796.08,-48.7,3,Clothing,Trousers
B-28631,2385.79,-110.46,9,Furniture,Furnishings
B-34351,4444.66,1347.76,5,Electronics,Printers
B-31455,180.48,-27.38,2,Electronics,Phones
B-28693,1363.9,264.94,7,Electronics,Printers
B-29854,2023.24,199.66,4,Electronics,Phones
B-26746,4062.9,-880.85,6,Electronics,Printers
B-26612,603.2,61.23,6,Clothing,Hankerchief
B-30570,1893.62,383.56,3,Electronics,Electronic Games
B-33316,2626.49,-684.36,2,Furniture,Bookcases
B-32408,3879.87,1292.14,1,Clothing,Hankerchief
B-26805,339.21,-94.57,9,Electronics,Phones
B-35000,3292.53,1022.24,9,Clothing,Trousers
B-27998,3631.5,-288.82,9,Furniture,Furnishings
B-31228,4775.4,-698.87,8,Furniture,Tables
B-29127,371.01,33.09,1,Clothing,Hankerchief
B-29189,2977.77,-718.34,9,Furniture,Tables
B-30766,437.32,-87.58,8,Clothing,Kurti
B-25609,1179.71,-65.67,3,Clothing,Stole
B-31126,325.95,90.71,3,Electronics,Phones
B-34299,173.41,-50.25,3,Clothing,Leggings
B-26962,4891.24,-238.2,9,Furniture,Bookcases
B-30809,1902.63,497.61,6,Clothing,Kurti
B-34237,4504.5,1050.84,4,Furniture,Bookcases
B-30097,3747.48,1433.29,8,Clothing,T-Shirt
B-33257,2469.18,524.38,6,Furniture,Tables
B-26533,4398.41,1490.78,8,Clothing,Shirt
B-28564,4621.86,907.74,8,Furniture,Chairs
B-30336,372.57,-105.04,9,Clothing,Stole
B-30816,1327.47,-83.25,10,Clothing,Hankerchief
B-28421,1729.77,320.55,8,Electronics,Printers
B-31802,2833.6,-664.95,6,Clothing,Kurti
B-35525,4885.82,-346.74,6,Clothing,Kurti
B-27267,1840.84,-177.73,8,Clothing,Kurti
B-29531,4654.31,-66.86,9,Clothing,Leggings
B-35562,3847.24,1413.42,9,Electronics,Printers
B-28923,2831.01,408.61,4,Electronics,Accessories
B-28220,543.89,15.14,1,Clothing,Hankerchief
B-27374,4555.85,675.09,3,Clothing,Leggings
B-33616,3073.57,-25.01,2,Electronics,Printers
B-30738,3743.75,1089.77,2,Furniture,Bookcases
B-28029,4925.18,44.42,9,Electronics,Phones
B-29417,2039.34,471.36,5,Clothing,T-Shirt
B-29653,931.97,286.48,7,Electronics,Printers
B-31927,1900.75,84.2,4,Clothing,Stole
B-33445,3610.7,1139.34,8,Electronics,Accessories
B-32885,2878.77,-809.63,9,Clothing,T-Shirt
B-28612,4673.0,-1158.29,4,Electronics,Electronic Games
B-34746,3687.3,-534.83,1,Electronics,Electronic Games
B-33042,2935.81,-165.88,3,Electronics,Accessories
B-31659,4018.6,-372.04,4,Electronics,Accessories
B-27118,1625.1,-91.67,10,Furniture,Furnishings
B-27344,4950.24,993.64,2,Clothing,Saree
B-34802,2469.78,489.02,8,Clothing,Kurti
B-30979,775.45,-103.38,2,Furniture,Chairs
B-28515,2547.0,572.5,3,Clothing,Leggings
B-32599,138.24,-9.99,10,Furniture,Tables
B-29426,2274.75,601.21,6,Electronics,Printers
B-33670,2058.84,531.8,2,Electronics,Accessories
B-31302,765.97,25.57,7,Clothing,Leggings
B-30877,309.92,-60.22,10,Furniture,Bookcases
B-34877,2912.66,1049.1,2,Furniture,Bookcases
B-28288,4933.38,-365.64,8,Furniture,Tables
B-29650,1699.82,421.56,2,Electronics,Accessories
B-31270,1564.99,-76.89,1,Clothing,Trousers
B-27280,898.18,177.21,1,Furniture,Tables
B-32155,2828.37,713.9,5,Electronics,Accessories
B-31370,1643.83,556.85,1,Electronics,Electronic Games
B-27067,4026.92,-677.35,2,Furniture,Chairs
B-32687,2816.83,965.28,2,Furniture,Furnishings
B-31038,1221.06,-23.85,2,Clothing,Stole
B-31096,2397.94,-51.91,9,Electronics,Printers
B-27505,3494.86,-346.66,7,Clothing,Skirt
B-27189,3325.54,864.52,8,Furniture,Chairs
B-29403,523.93,-136.21,8,Electronics,Printers
B-33845,429.97,22.62,4,Electronics,Phones
B-34449,1728.61,-105.27,1,Clothing,Leggings
B-27112,373.39,26.9,3,Electronics,Accessories
B-33148,3148.5,-119.75,4,Furniture,Tables
B-32886,3032.35,748.84,9,Clothing,Leggings
B-32169,3377.9,754.13,4,Electronics,Phones
B-32816,3356.67,1247.95,1,Furniture,Chairs
B-29437,406.67,83.92,9,Furniture,Tables
B-32773,2079.99,-182.75,3,Electronics,Phones
B-25812,1803.84,403.87,3,Furniture,Bookcases
B-26942,3420.62,1298.97,5,Clothing,Trousers
B-27506,3012.33,903.17,5,Furniture,Furnishings
B-27503,1199.17,286.43,10,Furniture,Bookcases
B-28089,1124.78,344.09,6,Furniture,Bookcases
B-29914,1779.52,121.89,6,Furniture,Bookcases
B-31823,2021.12,-44.21,9,Electronics,Electronic Games
B-31928,2860.13,304.44,6,Electronics,Phones
B-29385,1335.29,499.48,2,Clothing,Trousers
B-34456,4905.5,-1132.04,7,Furniture,Furnishings
B-30115,594.91,33.38,9,Electronics,Accessories
B-31361,4130.8,271.8,10,Clothing,Leggings
B-25671,927.39,-131.28,7,Electronics,Printers
B-32074,3360.58,-398.17,7,Furniture,Tables
B-26361,2382.11,636.71,2,Furniture,Tables
B-30747,919.45,361.4,4,Electronics,Accessories
B-32959,2012.76,153.74,9,Electronics,Phones
B-31960,92.35,10.65,10,Electronics,Printers
B-28726,159.29,-12.04,6,Electronics,Printers
B-29949,2074.36,413.08,5,Clothing,Trousers
B-33549,153.94,48.49,9,Clothing,Skirt
B-31924,4171.81,1521.36,8,Furniture,Bookcases
B-30986,3155.15,53.58,9,Electronics,Electronic Games
B-35298,1454.68,-67.9,5,Electronics,Accessories
B-26433,1836.86,329.85,3,Furniture,Bookcases
B-32398,4331.01,-452.41,8,Electronics,Phones
B-30587,4673.75,1376.91,8,Electronics,Phones
B-34189,945.81,-121.35,6,Clothing,T-Shirt
B-28630,3954.72,333.94,2,Electronics,Accessories
B-32717,4844.0,618.34,7,Furniture,Bookcases
B-28151,1442.73,-236.26,1,Electronics,Printers
B-32272,4582.95,1523.31,2,Furniture,Tables
B-27470,2563.68,-752.76,6,Furniture,Furnishings
B-31709,1328.0,-212.22,5,Electronics,Accessories
B-29508,1464.36,550.61,8,Furniture,Furnishings
B-28338,4534.08,-262.34,6,Furniture,Chairs
B-31658,3029.71,707.01,1,Electronics,Accessories
B-33548,3022.46,111.19,6,Electronics,Accessories
B-31789,1881.12,-281.81,9,Furniture,Bookcases
B-32310,2881.36,475.54,4,Furniture,Furnishings
B-31560,1943.19,-69.93,7,Clothing,T-Shirt
B-34215,1445.08,513.09,8,Electronics,Electronic Games
B-29912,2300.82,-208.27,8,Electronics,Printers
B-29510,3192.9,1273.96,4,Furniture,Chairs
B-28297,1165.6,460.79,2,Clothing,Hankerchief
B-27084,731.39,-28.09,5,Clothing,Leggings
B-33800,2126.15,5.32,4,Electronics,Electronic Games
B-32456,4850.3,-1188.21,3,Clothing,Hankerchief
B-34490,83.98,16.04,1,Clothing,Shirt
B-26151,236.31,19.93,10,Clothing,Skirt
B-34813,3346.91,-589.07,2,Furniture,Bookcases
B-31646,656.98,73.62,4,Clothing,Shirt
B-31320,104.73,36.96,9,Electronics,Accessories
B-30210,265.43,-53.82,4,Electronics,Accessories
B-33138,2768.42,-316.49,8,Clothing,Trousers
B-29157,4068.59,-349.46,6,Furniture,Tables
B-26835,2887.77,814.37,1,Electronics,Accessories
B-31911,432.67,37.94,7,Clothing,Skirt
B-26362,710.2,-122.3,10,Electronics,Phones
B-29615,4729.12,-643.7,7,Electronics,Accessories
B-28058,682.03,51.49,10,Electronics,Phones
B-29718,3192.77,-157.22,3,Electronics,Electronic Games
B-27863,2675.33,-156.6,2,Clothing,T-Shirt
B-29078,3310.11,-109.41,8,Clothing,Shirt
B-26094,3081.78,-356.15,7,Electronics,Printers
B-27206,3713.04,671.81,1,Furniture,Furnishings
B-34756,250.45,18.19,8,Furniture,Bookcases
B-26108,1519.71,-354.26,9,Clothing,Stole
B-31062,3796.19,926.11,4,Clothing,Trousers
B-34067,3629.66,1414.99,7,Electronics,Electronic Games
B-30902,4770.96,519.47,3,Furniture,Bookcases
B-32518,1249.1,-164.49,6,Furniture,Tables
B-35374,3984.55,1288.63,8,Clothing,Hankerchief
B-33880,4573.15,1774.37,10,Clothing,Kurti
B-26619,899.41,359.3,8,Clothing,Stole
B-35501,2617.32,-92.83,4,Clothing,Hankerchief
B-31106,2965.6,902.75,2,Clothing,Shirt
B-28418,1747.01,88.8,8,Clothing,Hankerchief
B-34025,4228.0,-514.84,5,Clothing,Shirt
B-31196,1015.69,120.79,8,Furniture,Tables
B-32980,993.93,177.31,9,Electronics,Printers
B-31632,2266.16,-213.6,1,Clothing,Saree
B-31696,1932.52,642.92,1,Furniture,Chairs
B-32328,1565.99,303.43,9,Clothing,Leggings
B-27292,2746.53,-223.29,4,Electronics,Electronic Games
B-33559,740.46,167.64,3,Clothing,Kurti
B-28347,4866.4,553.25,10,Clothing,Hankerchief
B-34179,2882.06,-202.7,2,Electronics,Phones
B-35412,2654.13,-230.63,10,Electronics,Printers
B-35559,1823.66,340.83,3,Clothing,T-Shirt
B-33646,2003.72,631.27,2,Electronics,Printers
B-27154,375.77,1.58,2,Clothing,Skirt
B-33091,1856.91,-325.8,4,Electronics,Electronic Games
B-27387,1431.8,416.88,1,Furniture,Furnishings
B-35367,192.51,-16.87,1,Electronics,Electronic Games
B-34108,4529.92,-912.0,9,Furniture,Tables
B-35245,4858.64,-188.07,8,Clothing,T-Shirt
B-26445,4485.66,-655.56,1,Furniture,Chairs
B-29994,1995.03,404.35,4,Furniture,Chairs
B-30884,1242.34,130.54,1,Clothing,Stole
B-32366,4703.28,1620.42,9,Electronics,Electronic Games
B-30356,1624.36,-393.01,6,Clothing,T-Shirt
B-34417,470.5,154.21,7,Clothing,Stole
B-33647,1315.93,435.57,8,Furniture,Bookcases
B-27655,4761.33,-1354.48,7,Clothing,Trousers
B-26212,2440.92,-59.18,8,Furniture,Chairs
B-26642,2678.74,877.67,3,Electronics,Accessories
B-28587,1415.22,456.17,8,Furniture,Chairs
B-33718,2672.03,686.99,4,Furniture,Furnishings
B-28159,4091.98,398.71,5,Electronics,Electronic Games
B-35328,449.41,-85.79,2,Clothing,Hankerchief
B-35310,2906.6,261.09,3,Electronics,Electronic Games
B-35591,4886.77,-663.93,8,Clothing,Stole
B-28427,621.51,146.6,1,Electronics,Phones
B-34022,514.62,18.18,5,Furniture,Tables
B-27872,1221.92,329.39,1,Electronics,Printers
B-26274,695.57,78.18,7,Clothing,Saree
B-25888,3857.89,1131.37,4,Furniture,Chairs
B-29367,1473.1,57.84,10,Furniture,Bookcases
B-27233,1595.64,222.71,9,Clothing,Saree
B-27399,2616.34,1031.22,6,Furniture,Tables
B-26983,2660.01,-517.91,10,Clothing,T-Shirt
B-29982,2094.18,-425.48,6,Clothing,Leggings
B-29637,1425.61,140.38,5,Furniture,Tables
B-29428,4145.3,1177.86,8,Clothing,Saree
B-35510,4340.57,1229.26,6,Electronics,Printers
B-26216,1680.14,82.25,4,Furniture,Bookcases
B-35181,3737.67,-159.0,9,Electronics,Printers
B-27951,814.27,-87.54,9,Clothing,Trousers
B-32115,750.33,256.84,1,Clothing,Skirt
B-29546,4878.04,-1400.52,2,Clothing,Kurti
B-34801,4138.34,-776.88,3,Electronics,Accessories
B-25855,3390.19,533.82,4,Clothing,Leggings
B-29457,3328.78,755.18,3,Furniture,Bookcases
B-27485,4529.37,1808.36,5,Clothing,Shirt
B-28753,3115.83,-541.63,6,Electronics,Accessories
B-29219,3883.4,-129.5,1,Clothing,Skirt
B-34477,1283.71,-13.43,10,Electronics,Electronic Games
B-33223,3799.06,-29.45,9,Clothing,Saree
B-27158,3017.17,897.17,10,Electronics,Phones
B-30114,65.54,6.4,5,Electronics,Printers
B-33296,4133.12,-187.63,4,Furniture,Bookcases
B-31562,2865.66,-508.99,3,Furniture,Bookcases
B-31656,2508.64,922.31,3,Electronics,Phones
B-30556,2596.65,57.09,3,Furniture,Furnishings
B-32526,3024.19,1086.93,6,Electronics,Phones
B-34023,1713.55,-189.39,10,Electronics,Accessories
B-34494,4558.5,593.67,1,Clothing,Kurti
B-33306,3892.5,-275.76,3,Electronics,Phones
B-35400,2555.21,782.97,10,Electronics,Printers
B-27403,3356.33,23.43,8,Electronics,Printers
B-31477,1647.91,314.89,1,Clothing,Shirt
B-30620,4135.64,1077.52,5,Electronics,Electronic Games
B-31198,1434.98,147.38,3,Furniture,Chairs
B-28490,4298.98,-357.41,4,Clothing,Kurti
B-32732,4684.52,628.03,10,Furniture,Furnishings
B-33686,1406.65,562.61,8,Electronics,Electronic Games
B-35326,684.71,73.9,5,Electronics,Phones
B-26731,4855.69,-467.31,8,Electronics,Accessories
B-31670,1520.41,-335.06,4,Electronics,Accessories
B-33132,1665.72,-237.18,3,Electronics,Accessories
B-26600,2507.12,-489.46,4,Clothing,Kurti
B-33616,413.45,-82.31,5,Electronics,Accessories
B-32564,3464.45,-970.11,5,Furniture,Bookcases
B-34740,514.24,33.63,5,Furniture,Furnishings
B-28467,2765.52,-790.65,6,Clothing,T-Shirt
B-25988,2220.99,441.45,9,Clothing,Leggings
